"","species","island","cycle","site","landCover","variable","estimate","standardError","LCI","UCI","modelType","modelFormulation","AIC","K","totalModelRuntime"
"1929","Johngarthia lagostoma","Ilha do Meio",1.1,37,"open","initialPopulationDensity",0.714136041497433,0.0261695625642252,0.664643275166884,0.767314294480105,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1930","Johngarthia lagostoma","Ilha do Meio",1.1,38,"open","initialPopulationDensity",0.714136041497433,0.0261695625642252,0.664643275166884,0.767314294480105,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1931","Johngarthia lagostoma","Ilha do Meio",2,1,"open","initialPopulationDensity",0.574870150142047,0.000771970636684155,0.497949252522357,0.663673432283145,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1932","Johngarthia lagostoma","Ilha do Meio",2,2,"open","initialPopulationDensity",0.574870150142047,0.000771970636684155,0.497949252522357,0.663673432283145,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1933","Johngarthia lagostoma","Ilha do Meio",2,3,"treed","initialPopulationDensity",1.32254388725482,0.00177599245052916,1.14557998867018,1.52684435047221,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1934","Johngarthia lagostoma","Ilha do Meio",2,4,"treed","initialPopulationDensity",1.32254388725482,0.00177599245052916,1.14557998867018,1.52684435047221,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1935","Johngarthia lagostoma","Ilha do Meio",2,5,"treed","initialPopulationDensity",1.32254388725482,0.00177599245052916,1.14557998867018,1.52684435047221,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1936","Johngarthia lagostoma","Ilha do Meio",2,6,"treed","initialPopulationDensity",1.32254388725482,0.00177599245052916,1.14557998867018,1.52684435047221,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1937","Johngarthia lagostoma","Ilha do Meio",2,7,"treed","initialPopulationDensity",1.32254388725482,0.00177599245052916,1.14557998867018,1.52684435047221,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1938","Johngarthia lagostoma","Ilha do Meio",2,8,"treed","initialPopulationDensity",1.32254388725482,0.00177599245052916,1.14557998867018,1.52684435047221,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1939","Johngarthia lagostoma","Ilha do Meio",2,9,"treed","initialPopulationDensity",1.32254388725482,0.00177599245052916,1.14557998867018,1.52684435047221,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1940","Johngarthia lagostoma","Ilha do Meio",2,10,"treed","initialPopulationDensity",1.32254388725482,0.00177599245052916,1.14557998867018,1.52684435047221,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1941","Johngarthia lagostoma","Ilha do Meio",2,11,"treed","initialPopulationDensity",1.32254388725482,0.00177599245052916,1.14557998867018,1.52684435047221,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1942","Johngarthia lagostoma","Ilha do Meio",2,12,"open","initialPopulationDensity",0.574870150142047,0.000771970636684155,0.497949252522357,0.663673432283145,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1943","Johngarthia lagostoma","Ilha do Meio",2,13,"bushy","initialPopulationDensity",0.1304969653371,0.000175239269932068,0.113035728729328,0.150655533021513,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1944","Johngarthia lagostoma","Ilha do Meio",2,14,"bushy","initialPopulationDensity",0.1304969653371,0.000175239269932068,0.113035728729328,0.150655533021513,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1945","Johngarthia lagostoma","Ilha do Meio",2,15,"bushy","initialPopulationDensity",0.1304969653371,0.000175239269932068,0.113035728729328,0.150655533021513,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1946","Johngarthia lagostoma","Ilha do Meio",2,16,"open","initialPopulationDensity",0.574870150142047,0.000771970636684155,0.497949252522357,0.663673432283145,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1947","Johngarthia lagostoma","Ilha do Meio",2,17,"open","initialPopulationDensity",0.574870150142047,0.000771970636684155,0.497949252522357,0.663673432283145,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1948","Johngarthia lagostoma","Ilha do Meio",2,18,"open","initialPopulationDensity",0.574870150142047,0.000771970636684155,0.497949252522357,0.663673432283145,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1949","Johngarthia lagostoma","Ilha do Meio",2,19,"open","initialPopulationDensity",0.574870150142047,0.000771970636684155,0.497949252522357,0.663673432283145,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1950","Johngarthia lagostoma","Ilha do Meio",2,20,"bushy","initialPopulationDensity",0.1304969653371,0.000175239269932068,0.113035728729328,0.150655533021513,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1951","Johngarthia lagostoma","Ilha do Meio",2,21,"bushy","initialPopulationDensity",0.1304969653371,0.000175239269932068,0.113035728729328,0.150655533021513,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1952","Johngarthia lagostoma","Ilha do Meio",2,22,"bushy","initialPopulationDensity",0.1304969653371,0.000175239269932068,0.113035728729328,0.150655533021513,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1953","Johngarthia lagostoma","Ilha do Meio",2,23,"open","initialPopulationDensity",0.574870150142047,0.000771970636684155,0.497949252522357,0.663673432283145,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1954","Johngarthia lagostoma","Ilha do Meio",2,24,"bushy","initialPopulationDensity",0.1304969653371,0.000175239269932068,0.113035728729328,0.150655533021513,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1955","Johngarthia lagostoma","Ilha do Meio",2,25,"bushy","initialPopulationDensity",0.1304969653371,0.000175239269932068,0.113035728729328,0.150655533021513,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1956","Johngarthia lagostoma","Ilha do Meio",2,26,"bushy","initialPopulationDensity",0.1304969653371,0.000175239269932068,0.113035728729328,0.150655533021513,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1957","Johngarthia lagostoma","Ilha do Meio",2,27,"bushy","initialPopulationDensity",0.1304969653371,0.000175239269932068,0.113035728729328,0.150655533021513,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1958","Johngarthia lagostoma","Ilha do Meio",2,28,"bushy","initialPopulationDensity",0.1304969653371,0.000175239269932068,0.113035728729328,0.150655533021513,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1959","Johngarthia lagostoma","Ilha do Meio",2,29,"bushy","initialPopulationDensity",0.1304969653371,0.000175239269932068,0.113035728729328,0.150655533021513,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1960","Johngarthia lagostoma","Ilha do Meio",2,30,"bushy","initialPopulationDensity",0.1304969653371,0.000175239269932068,0.113035728729328,0.150655533021513,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1961","Johngarthia lagostoma","Ilha do Meio",2,31,"bushy","initialPopulationDensity",0.1304969653371,0.000175239269932068,0.113035728729328,0.150655533021513,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1962","Johngarthia lagostoma","Ilha do Meio",2,32,"bushy","initialPopulationDensity",0.1304969653371,0.000175239269932068,0.113035728729328,0.150655533021513,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1963","Johngarthia lagostoma","Ilha do Meio",2,33,"open","initialPopulationDensity",0.574870150142047,0.000771970636684155,0.497949252522357,0.663673432283145,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1964","Johngarthia lagostoma","Ilha do Meio",2,34,"open","initialPopulationDensity",0.574870150142047,0.000771970636684155,0.497949252522357,0.663673432283145,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1965","Johngarthia lagostoma","Ilha do Meio",2,35,"open","initialPopulationDensity",0.574870150142047,0.000771970636684155,0.497949252522357,0.663673432283145,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1966","Johngarthia lagostoma","Ilha do Meio",2,36,"open","initialPopulationDensity",0.574870150142047,0.000771970636684155,0.497949252522357,0.663673432283145,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1967","Johngarthia lagostoma","Ilha do Meio",2,37,"open","initialPopulationDensity",0.574870150142047,0.000771970636684155,0.497949252522357,0.663673432283145,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1968","Johngarthia lagostoma","Ilha do Meio",2,38,"open","initialPopulationDensity",0.574870150142047,0.000771970636684155,0.497949252522357,0.663673432283145,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1969","Johngarthia lagostoma","Ilha do Meio",2.1,1,"open","initialPopulationDensity",0.462762933560086,2.27722057806656e-05,0.373062464259969,0.574031303583268,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1970","Johngarthia lagostoma","Ilha do Meio",2.1,2,"open","initialPopulationDensity",0.462762933560086,2.27722057806656e-05,0.373062464259969,0.574031303583268,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1971","Johngarthia lagostoma","Ilha do Meio",2.1,3,"treed","initialPopulationDensity",1.06463048894915,5.23896423341624e-05,0.858265960668382,1.32061404033481,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1972","Johngarthia lagostoma","Ilha do Meio",2.1,4,"treed","initialPopulationDensity",1.06463048894915,5.23896423341624e-05,0.858265960668382,1.32061404033481,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1973","Johngarthia lagostoma","Ilha do Meio",2.1,5,"treed","initialPopulationDensity",1.06463048894915,5.23896423341624e-05,0.858265960668382,1.32061404033481,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1974","Johngarthia lagostoma","Ilha do Meio",2.1,6,"treed","initialPopulationDensity",1.06463048894915,5.23896423341624e-05,0.858265960668382,1.32061404033481,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1975","Johngarthia lagostoma","Ilha do Meio",2.1,7,"treed","initialPopulationDensity",1.06463048894915,5.23896423341624e-05,0.858265960668382,1.32061404033481,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1976","Johngarthia lagostoma","Ilha do Meio",2.1,8,"treed","initialPopulationDensity",1.06463048894915,5.23896423341624e-05,0.858265960668382,1.32061404033481,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1977","Johngarthia lagostoma","Ilha do Meio",2.1,9,"treed","initialPopulationDensity",1.06463048894915,5.23896423341624e-05,0.858265960668382,1.32061404033481,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1978","Johngarthia lagostoma","Ilha do Meio",2.1,10,"treed","initialPopulationDensity",1.06463048894915,5.23896423341624e-05,0.858265960668382,1.32061404033481,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1979","Johngarthia lagostoma","Ilha do Meio",2.1,11,"treed","initialPopulationDensity",1.06463048894915,5.23896423341624e-05,0.858265960668382,1.32061404033481,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1980","Johngarthia lagostoma","Ilha do Meio",2.1,12,"open","initialPopulationDensity",0.462762933560086,2.27722057806656e-05,0.373062464259969,0.574031303583268,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1981","Johngarthia lagostoma","Ilha do Meio",2.1,13,"bushy","initialPopulationDensity",0.105048346109401,5.16934780432507e-06,0.0846861146905553,0.130306545065188,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1982","Johngarthia lagostoma","Ilha do Meio",2.1,14,"bushy","initialPopulationDensity",0.105048346109401,5.16934780432507e-06,0.0846861146905553,0.130306545065188,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1983","Johngarthia lagostoma","Ilha do Meio",2.1,15,"bushy","initialPopulationDensity",0.105048346109401,5.16934780432507e-06,0.0846861146905553,0.130306545065188,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1984","Johngarthia lagostoma","Ilha do Meio",2.1,16,"open","initialPopulationDensity",0.462762933560086,2.27722057806656e-05,0.373062464259969,0.574031303583268,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1985","Johngarthia lagostoma","Ilha do Meio",2.1,17,"open","initialPopulationDensity",0.462762933560086,2.27722057806656e-05,0.373062464259969,0.574031303583268,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1986","Johngarthia lagostoma","Ilha do Meio",2.1,18,"open","initialPopulationDensity",0.462762933560086,2.27722057806656e-05,0.373062464259969,0.574031303583268,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1987","Johngarthia lagostoma","Ilha do Meio",2.1,19,"open","initialPopulationDensity",0.462762933560086,2.27722057806656e-05,0.373062464259969,0.574031303583268,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1988","Johngarthia lagostoma","Ilha do Meio",2.1,20,"bushy","initialPopulationDensity",0.105048346109401,5.16934780432507e-06,0.0846861146905553,0.130306545065188,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1989","Johngarthia lagostoma","Ilha do Meio",2.1,21,"bushy","initialPopulationDensity",0.105048346109401,5.16934780432507e-06,0.0846861146905553,0.130306545065188,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1990","Johngarthia lagostoma","Ilha do Meio",2.1,22,"bushy","initialPopulationDensity",0.105048346109401,5.16934780432507e-06,0.0846861146905553,0.130306545065188,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1991","Johngarthia lagostoma","Ilha do Meio",2.1,23,"open","initialPopulationDensity",0.462762933560086,2.27722057806656e-05,0.373062464259969,0.574031303583268,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1992","Johngarthia lagostoma","Ilha do Meio",2.1,24,"bushy","initialPopulationDensity",0.105048346109401,5.16934780432507e-06,0.0846861146905553,0.130306545065188,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1993","Johngarthia lagostoma","Ilha do Meio",2.1,25,"bushy","initialPopulationDensity",0.105048346109401,5.16934780432507e-06,0.0846861146905553,0.130306545065188,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1994","Johngarthia lagostoma","Ilha do Meio",2.1,26,"bushy","initialPopulationDensity",0.105048346109401,5.16934780432507e-06,0.0846861146905553,0.130306545065188,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1995","Johngarthia lagostoma","Ilha do Meio",2.1,27,"bushy","initialPopulationDensity",0.105048346109401,5.16934780432507e-06,0.0846861146905553,0.130306545065188,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1996","Johngarthia lagostoma","Ilha do Meio",2.1,28,"bushy","initialPopulationDensity",0.105048346109401,5.16934780432507e-06,0.0846861146905553,0.130306545065188,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1997","Johngarthia lagostoma","Ilha do Meio",2.1,29,"bushy","initialPopulationDensity",0.105048346109401,5.16934780432507e-06,0.0846861146905553,0.130306545065188,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1998","Johngarthia lagostoma","Ilha do Meio",2.1,30,"bushy","initialPopulationDensity",0.105048346109401,5.16934780432507e-06,0.0846861146905553,0.130306545065188,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"1999","Johngarthia lagostoma","Ilha do Meio",2.1,31,"bushy","initialPopulationDensity",0.105048346109401,5.16934780432507e-06,0.0846861146905553,0.130306545065188,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"2000","Johngarthia lagostoma","Ilha do Meio",2.1,32,"bushy","initialPopulationDensity",0.105048346109401,5.16934780432507e-06,0.0846861146905553,0.130306545065188,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"2001","Johngarthia lagostoma","Ilha do Meio",2.1,33,"open","initialPopulationDensity",0.462762933560086,2.27722057806656e-05,0.373062464259969,0.574031303583268,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"2002","Johngarthia lagostoma","Ilha do Meio",2.1,34,"open","initialPopulationDensity",0.462762933560086,2.27722057806656e-05,0.373062464259969,0.574031303583268,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"2003","Johngarthia lagostoma","Ilha do Meio",2.1,35,"open","initialPopulationDensity",0.462762933560086,2.27722057806656e-05,0.373062464259969,0.574031303583268,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"2004","Johngarthia lagostoma","Ilha do Meio",2.1,36,"open","initialPopulationDensity",0.462762933560086,2.27722057806656e-05,0.373062464259969,0.574031303583268,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"2005","Johngarthia lagostoma","Ilha do Meio",2.1,37,"open","initialPopulationDensity",0.462762933560086,2.27722057806656e-05,0.373062464259969,0.574031303583268,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"2006","Johngarthia lagostoma","Ilha do Meio",2.1,38,"open","initialPopulationDensity",0.462762933560086,2.27722057806656e-05,0.373062464259969,0.574031303583268,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"2007","Johngarthia lagostoma","Ilha do Meio",4,1,"open","initialPopulationDensity",0.372518094084763,6.71752695600454e-07,0.279497562321317,0.496497104547234,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
"2008","Johngarthia lagostoma","Ilha do Meio",4,2,"open","initialPopulationDensity",0.372518094084763,6.71752695600454e-07,0.279497562321317,0.496497104547234,"ZIP","lam(cover)gamma(.)p(JulianDate+moonPhase)iota(.)",738.68,450,0.327517966429392
